"id","year","type","disaster","disaster_start_date","qualifier","payment_type"
"29101",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29101",2022,"Full Season Improved Pasture","Drought","2022-09-12","D4a","4 Month"
"29101",2018,"Full Season Improved Pasture","Drought","2018-10-08","D2","1 Month"
"29101",2012,"Improved Pasture","Drought","2012-07-17","D4b","5 Month"
"29101",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29101",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29101",2022,"Native Pasture","Drought","2022-09-12","D4a","4 Month"
"29101",2018,"Native Pasture","Drought","2018-10-08","D2","1 Month"
"29101",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29101",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29103",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29103",2018,"Forage Sorghum","Drought","2018-07-24","D3","3 Month"
"29103",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29103",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29103",2018,"Full Season Improved Pasture","Drought","2018-07-24","D4a","4 Month"
"29103",2013,"Improved Pasture","Drought","2013-09-03","D2","1 Month"
"29103",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29103",2024,"Long Season Small Grains","Drought","2023-12-26","D2","1 Month"
"29103",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29103",2018,"Native Pasture","Drought","2018-07-24","D4a","4 Month"
"29103",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29103",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29105",2023,"Forage Sorghum","Drought","2023-07-04","D3","3 Month"
"29105",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29105",2018,"Forage Sorghum","Drought","2018-08-14","D3","3 Month"
"29105",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29105",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29105",2023,"Full Season Improved Pasture","Drought","2023-07-04","D3","3 Month"
"29105",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29105",2018,"Full Season Improved Pasture","Drought","2018-08-14","D3","3 Month"
"29105",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29105",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29105",2023,"Native Pasture","Drought","2023-07-04","D3","3 Month"
"29105",2022,"Native Pasture","Drought","2022-07-26","D4a","4 Month"
"29105",2018,"Native Pasture","Drought","2018-08-14","D3","3 Month"
"29105",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29107",2023,"Forage Sorghum","Drought","2023-06-27","D3","3 Month"
"29107",2022,"Forage Sorghum","Drought","2022-09-12","D2","1 Month"
"29107",2018,"Forage Sorghum","Drought","2018-07-24","D3","3 Month"
"29107",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29107",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29107",2022,"Full Season Improved Pasture","Drought","2022-09-12","D4a","4 Month"
"29107",2018,"Full Season Improved Pasture","Drought","2018-07-24","D4a","4 Month"
"29107",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29107",2023,"Long Season Small Grains","Drought","2022-11-01","D3","3 Month"
"29107",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29107",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29107",2022,"Native Pasture","Drought","2022-09-12","D4a","4 Month"
"29107",2018,"Native Pasture","Drought","2018-07-24","D4a","4 Month"
"29107",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29107",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29109",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29109",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29109",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29109",2024,"Full Season Improved Pasture","Drought","2024-10-08","D4a","4 Month"
"29109",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4b","5 Month"
"29109",2020,"Full Season Improved Pasture","Drought","2020-10-06","D3","3 Month"
"29109",2018,"Full Season Improved Pasture","Drought","2018-08-07","D3","3 Month"
"29109",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29109",2023,"Long Season Small Grains","Drought","2022-11-01","D4a","4 Month"
"29109",2013,"Long Season Small Grains","Drought","2012-12-25","D2","1 Month"
"29109",2024,"Native Pasture","Drought","2024-10-08","D4a","4 Month"
"29109",2022,"Native Pasture","Drought","2022-07-26","D4b","5 Month"
"29109",2020,"Native Pasture","Drought","2020-10-06","D3","3 Month"
"29109",2018,"Native Pasture","Drought","2018-08-07","D3","3 Month"
"29109",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29111",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29111",2018,"Forage Sorghum","Drought","2018-08-09","D3","3 Month"
"29111",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29111",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29111",2018,"Full Season Improved Pasture","Drought","2018-08-06","D3","3 Month"
"29111",2013,"Improved Pasture","Drought","2013-09-03","D2","1 Month"
"29111",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29111",2024,"Long Season Small Grains","Drought","2024-01-15","D2","1 Month"
"29111",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29111",2018,"Native Pasture","Drought","2018-08-06","D2","1 Month"
"29111",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29111",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29113",2023,"Forage Sorghum","Drought","2023-08-14","D2","1 Month"
"29113",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29113",2023,"Full Season Improved Pasture","Drought","2023-08-14","D2","1 Month"
"29113",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29113",2018,"Long Season Small Grains","Drought","2018-01-08","D2","1 Month"
"29113",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29113",2023,"Native Pasture","Drought","2023-08-14","D2","1 Month"
"29113",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29115",2023,"Forage Sorghum","Drought","2023-07-18","D3","3 Month"
"29115",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29115",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29115",2023,"Full Season Improved Pasture","Drought","2023-07-18","D3","3 Month"
"29115",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29115",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29115",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29115",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29115",2023,"Native Pasture","Drought","2023-07-18","D3","3 Month"
"29115",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29115",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29117",2023,"Forage Sorghum","Drought","2023-07-25","D3","3 Month"
"29117",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29117",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29117",2023,"Full Season Improved Pasture","Drought","2023-07-25","D3","3 Month"
"29117",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29117",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29117",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29117",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29117",2023,"Native Pasture","Drought","2023-07-25","D3","3 Month"
"29117",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29117",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29119",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29119",2018,"Forage Sorghum","Drought","2018-09-03","D2","1 Month"
"29119",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29119",2024,"Full Season Improved Pasture","Drought","2024-10-08","D4a","4 Month"
"29119",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29119",2020,"Full Season Improved Pasture","Drought","2020-10-13","D3","3 Month"
"29119",2018,"Full Season Improved Pasture","Drought","2018-09-03","D2","1 Month"
"29119",2012,"Improved Pasture","Drought","2012-07-24","D4b","5 Month"
"29119",2011,"Improved Pasture","Drought","2011-08-02","D2","1 Month"
"29119",2024,"Native Pasture","Drought","2024-10-08","D4a","4 Month"
"29119",2022,"Native Pasture","Drought","2022-07-26","D4a","4 Month"
"29119",2020,"Native Pasture","Drought","2020-10-13","D3","3 Month"
"29119",2018,"Native Pasture","Drought","2018-09-03","D2","1 Month"
"29119",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29121",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29121",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29121",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29121",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29121",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29121",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29121",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"29121",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29121",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29121",2012,"Native Pasture","Drought","2012-07-24","D3","3 Month"
"29123",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29123",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29123",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29125",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29125",2022,"Forage Sorghum","Drought","2022-08-02","D3","3 Month"
"29125",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29125",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29125",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29125",2022,"Full Season Improved Pasture","Drought","2022-08-02","D3","3 Month"
"29125",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29125",2024,"Long Season Small Grains","Drought","2023-12-05","D4a","4 Month"
"29125",2018,"Long Season Small Grains","Drought","2018-01-08","D2","1 Month"
"29125",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29125",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29125",2022,"Native Pasture","Drought","2022-08-02","D3","3 Month"
"29125",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29127",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29127",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29127",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29127",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29127",2024,"Long Season Small Grains","Drought","2024-01-15","D2","1 Month"
"29127",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29127",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29129",2018,"Forage Sorghum","Drought","2018-07-10","D3","3 Month"
"29129",2012,"Forage Sorghum","Drought","2012-08-07","Exception","2 Month"
"29129",2023,"Full Season Improved Pasture","Drought","2023-08-07","D2","1 Month"
"29129",2018,"Full Season Improved Pasture","Drought","2018-07-10","D4a","4 Month"
"29129",2013,"Improved Pasture","Drought","2013-08-27","D2","1 Month"
"29129",2012,"Improved Pasture","Drought","2012-08-07","D4a","4 Month"
"29129",2023,"Native Pasture","Drought","2023-08-07","D2","1 Month"
"29129",2018,"Native Pasture","Drought","2018-07-10","D4a","4 Month"
"29129",2012,"Native Pasture","Drought","2012-08-07","D3","3 Month"
"29131",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29131",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29131",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29131",2023,"Full Season Improved Pasture","Drought","2023-05-30","D4a","4 Month"
"29131",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29131",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29131",2023,"Native Pasture","Drought","2023-05-30","D4a","4 Month"
"29131",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29131",2023,"Short Season Small Grains","Drought","2023-05-30","Exception","2 Month"
"29133",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29133",2022,"Full Season Improved Pasture","Drought","2022-10-25","D4a","4 Month"
"29133",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29133",2010,"Improved Pasture","Drought","2010-10-19","D4","3 Month"
"29133",2022,"Native Pasture","Drought","2022-10-25","D4a","4 Month"
"29133",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29135",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29135",2022,"Forage Sorghum","Drought","2022-09-27","D3","3 Month"
"29135",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29135",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29135",2023,"Full Season Improved Pasture","Drought","2023-05-09","D4a","4 Month"
"29135",2022,"Full Season Improved Pasture","Drought","2022-09-27","D4a","4 Month"
"29135",2018,"Full Season Improved Pasture","Drought","2018-08-07","D4a","4 Month"
"29135",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29135",2024,"Long Season Small Grains","Drought","2023-12-05","D3","3 Month"
"29135",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29135",2023,"Native Pasture","Drought","2023-05-09","D4a","4 Month"
"29135",2022,"Native Pasture","Drought","2022-09-27","D4a","4 Month"
"29135",2018,"Native Pasture","Drought","2018-08-07","D4a","4 Month"
"29135",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29135",2023,"Short Season Small Grains","Drought","2023-05-09","Exception","2 Month"
"29137",2023,"Forage Sorghum","Drought","2023-06-20","D3","3 Month"
"29137",2018,"Forage Sorghum","Drought","2018-08-13","D2","1 Month"
"29137",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29137",2023,"Full Season Improved Pasture","Drought","2023-06-20","D4a","4 Month"
"29137",2018,"Full Season Improved Pasture","Drought","2018-08-13","D2","1 Month"
"29137",2013,"Improved Pasture","Drought","2013-09-10","D2","1 Month"
"29137",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29137",2024,"Long Season Small Grains","Drought","2024-01-15","D2","1 Month"
"29137",2013,"Long Season Small Grains","Drought","2012-11-01","D2","1 Month"
"29137",2023,"Native Pasture","Drought","2023-06-20","D4a","4 Month"
"29137",2018,"Native Pasture","Drought","2018-08-13","D2","1 Month"
"29137",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29139",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29139",2012,"Forage Sorghum","Drought","2012-07-17","Exception","2 Month"
"29139",2023,"Full Season Improved Pasture","Drought","2023-06-06","D4a","4 Month"
"29139",2012,"Improved Pasture","Drought","2012-07-17","D4a","4 Month"
"29139",2013,"Long Season Small Grains","Drought","2012-11-01","D3","3 Month"
"29139",2023,"Native Pasture","Drought","2023-06-06","D4a","4 Month"
"29139",2012,"Native Pasture","Drought","2012-07-17","D3","3 Month"
"29141",2023,"Forage Sorghum","Drought","2023-06-15","D3","3 Month"
"29141",2012,"Forage Sorghum","Drought","2012-07-31","Exception","2 Month"
"29141",2024,"Full Season Improved Pasture","Drought","2024-10-29","D3","3 Month"
"29141",2023,"Full Season Improved Pasture","Drought","2023-05-09","D4a","4 Month"
"29141",2018,"Full Season Improved Pasture","Drought","2018-10-08","D2","1 Month"
"29141",2012,"Improved Pasture","Drought","2012-07-31","D4a","4 Month"
"29141",2024,"Long Season Small Grains","Drought","2023-12-26","D2","1 Month"
"29141",2013,"Long Season Small Grains","Drought","2012-11-13","D2","1 Month"
"29141",2024,"Native Pasture","Drought","2024-10-29","D3","3 Month"
"29141",2023,"Native Pasture","Drought","2023-05-09","D4a","4 Month"
"29141",2018,"Native Pasture","Drought","2018-10-08","D2","1 Month"
"29141",2012,"Native Pasture","Drought","2012-07-31","D3","3 Month"
"29141",2023,"Short Season Small Grains","Drought","2023-05-09","Exception","2 Month"
"29143",2012,"Forage Sorghum","Drought","2012-06-19","Exception","2 Month"
"29143",2022,"Full Season Improved Pasture","Drought","2022-10-25","D3","3 Month"
"29143",2012,"Improved Pasture","Drought","2012-06-19","D4b","5 Month"
"29143",2010,"Improved Pasture","Drought","2010-10-19","D4","3 Month"
"29143",2022,"Native Pasture","Drought","2022-10-25","D3","3 Month"
"29143",2012,"Native Pasture","Drought","2012-06-19","D3","3 Month"
"29145",2022,"Forage Sorghum","Drought","2022-07-26","D3","3 Month"
"29145",2018,"Forage Sorghum","Drought","2018-08-07","D3","3 Month"
"29145",2012,"Forage Sorghum","Drought","2012-07-24","Exception","2 Month"
"29145",2024,"Full Season Improved Pasture","Drought","2024-10-08","D4a","4 Month"
"29145",2022,"Full Season Improved Pasture","Drought","2022-07-26","D4a","4 Month"
"29145",2020,"Full Season Improved Pasture","Drought","2020-10-13","D3","3 Month"
"29145",2018,"Full Season Improved Pasture","Drought","2018-08-07","D3","3 Month"
"29145",2012,"Improved Pasture","Drought","2012-07-24","D4b","5 Month"
"29145",2011,"Improved Pasture","Drought","2011-08-02","D2","1 Month"
